28562 41.21957 27.564212  1994941.761439  0.0012 70  48.5545  6.1432
28562 39.68642 20.834485  161606.907123  0.4240 54  40.6180  4.9365
28562 32.57858 15.150740  358.895124  0.1731 51  34.4831  4.4853
28562 29.55713 11.380677  32.992811  0.3779 49  30.6137  4.3859
28562 27.10416 8.154022  2.305138  0.7863 38  27.3653  4.3642
28562 26.02306 7.006189  4.680082  0.7892 37  26.2800  4.4268
28596 40.55425 32.540078  1080935.464905  0.0000 71  71.4040  24.1738
28596 34.98700 23.222298  2131.545018  0.0000 63  55.4067  17.4943
28596 28.31079 15.986238  7.047032  0.0000 54  46.5149  15.8385
28596 22.53501 11.535251  0.053936  0.0000 45  40.2096  13.9842
28596 18.40843 7.888421  0.005058  0.0000 44  35.4971  12.9186
28596 17.85526 6.759316  0.005604  0.0000 47  34.4162  12.9668
28604 31.29248 30.599824  213.357568  0.0000 69  59.7821  14.8627
28604 27.35367 21.795400  1.890340  0.0000 54  47.1493  11.0343
28604 25.06502 15.031984  0.356995  0.0000 42  38.9317  9.5801
28604 23.43973 10.836539  0.120485  0.0001 51  33.7781  8.6219
28604 22.29021 7.392755  0.027813  0.0011 47  29.6558  7.9435
28604 22.10507 6.379413  0.126881  0.0023 42  28.7077  8.0087
28658 24.63640 35.531895  0.471914  0.0000 77  69.0828  18.5207
28658 22.05870 25.322276  0.019463  0.0000 59  54.2048  13.8524
28658 20.28416 17.448350  0.008110  0.0000 42  44.7880  12.3095
28658 19.19753 12.601287  0.006527  0.0000 49  38.6117  10.9802
28658 18.33921 8.621297  0.005051  0.0000 45  33.9663  10.3148
28658 18.07083 7.366058  0.005876  0.0000 46  32.7601  10.3639
28664 40.02400 32.053661  663287.077935  0.0000 67  66.0820  19.4121
28664 33.33006 22.884075  463.361297  0.0000 64  52.2915  14.7912
28664 28.31463 15.773658  7.071994  0.0000 49  43.6864  13.2966
28664 25.13707 11.367717  0.565355  0.0000 48  37.9265  11.9426
28664 22.42673 7.778934  0.031426  0.0000 45  33.8979  11.5027
28664 21.59759 6.666675  0.079602  0.0000 40  32.6609  11.3780
28774 39.82084 31.692588  550094.611050  0.0000 73  61.8174  15.5797
28774 33.54871 22.584455  566.734536  0.0000 56  49.0381  11.9085
28774 28.59304 15.563564  9.138335  0.0000 54  40.5744  10.4657
28774 25.02506 11.247869  0.510191  0.0001 43  35.2291  9.4361
28774 21.68898 7.683490  0.016502  0.0002 49  31.0845  8.8559
28774 20.82763 6.602366  0.039410  0.0002 45  29.9731  8.8256
28814 32.48357 25.088424  639.049824  0.0000 69  59.2807  19.8667
28814 27.71678 18.954546  2.639068  0.0000 63  49.7142  16.4342
28814 24.27846 13.807201  0.174343  0.0000 44  43.0448  14.9121
28814 22.12118 10.386982  0.037774  0.0000 45  38.0889  13.3764
28814 20.31988 7.425474  0.006698  0.0000 42  34.1675  12.4165
28814 19.73426 6.375214  0.015130  0.0000 40  33.2244  12.5237
28919 35.16260 10.854957  7535.991712  1.0000 75  35.1626  12.0032
28919 29.77685 8.171367  17.569399  1.0000 64  29.7769  9.3010
28919 26.35592 5.959743  1.166404  0.9998 48  26.3561  8.0919
28919 24.18545 4.461976  0.236839  0.9978 41  24.1879  7.4214
28919 22.56884 3.203823  0.035716  0.9813 45  22.5893  7.0810
28919 22.08583 2.725386  0.124656  0.9681 38  22.1211  7.0912
28986 50.92367 34.518038  15190441635.238201  0.0000 81  66.5175  17.0656
28986 38.70275 24.612595  65311.598663  0.0000 56  52.6043  13.0578
28986 30.34975 16.959087  46.074137  0.0000 50  43.5479  11.6550
28986 25.61020 12.224878  0.872725  0.0000 43  37.6290  10.4703
28986 21.83178 8.358658  0.018621  0.0000 44  33.2460  9.9534
28986 20.85657 7.157532  0.040458  0.0000 44  32.0709  9.9795
28992 43.73033 31.493846  20147965.900840  0.0000 80  64.7853  18.7787
28992 35.45406 22.472365  3277.299201  0.0000 56  51.2834  14.2983
28992 30.57455 15.481107  56.672384  0.0000 47  42.7856  12.7917
28992 23.44612 11.171223  0.121180  0.0000 50  37.1865  11.5025
28992 24.05013 7.625368  0.138474  0.0002 40  33.1668  11.0287
28992 23.11012 6.535950  0.319985  0.0003 44  32.0851  11.0364
28996 41.58567 34.572990  2794926.904762  0.0000 68  68.2683  18.7547
28996 33.21633 24.662973  417.281951  0.0000 63  53.8764  14.2729
28996 27.52330 16.976334  3.413316  0.0000 47  44.7081  12.7912
28996 24.00531 12.261583  0.201030  0.0000 44  38.6880  11.4858
28996 21.05105 8.361175  0.010068  0.0000 44  34.3008  10.9991
28996 20.13018 7.205820  0.021163  0.0000 40  33.1681  11.0217
29109 42.81916 32.487069  8704894.152256  0.0000 71  63.6695  16.4948
29109 35.20746 23.177711  2611.415017  0.0000 55  50.4261  12.5608
29109 29.43874 15.951815  19.910581  0.0000 50  41.7729  11.1335
29109 25.69625 11.520370  0.944503  0.0001 52  36.2338  10.0258
29109 22.42191 7.862065  0.031290  0.0001 50  31.9843  9.4347
29109 21.35908 6.737733  0.063972  0.0002 47  30.8979  9.4726
29127 40.91063 33.019486  1500907.129272  0.0000 67  68.9079  21.1196
29127 33.35590 23.518687  474.523979  0.0000 60  53.9761  15.6886
29127 27.77188 16.211340  4.290844  0.0000 55  45.1658  14.1857
29127 24.22562 11.711663  0.245667  0.0000 47  39.1445  12.6640
29127 21.19588 8.001941  0.011168  0.0000 44  34.8953  12.1245
29127 20.26549 6.872741  0.023824  0.0000 44  33.8267  12.1851
29137 31.81830 32.387301  346.282534  0.0000 70  65.8168  18.7596
29137 27.91205 23.100584  3.158033  0.0000 65  52.1187  14.3482
29137 25.64157 15.915840  0.605329  0.0000 52  43.4419  12.8560
29137 23.91034 11.482032  0.184414  0.0000 47  37.6840  11.5320
29137 22.68389 7.869202  0.039634  0.0000 42  33.6162  11.0770
29137 22.52797 6.714260  0.187229  0.0001 49  32.3666  10.9824
29145 33.73294 33.841969  2019.663254  0.0000 81  55.7041  6.9918
29145 29.85586 24.159158  18.895334  0.0000 57  44.1573  5.1279
29145 27.88999 16.645607  4.783626  0.0005 44  36.1157  4.5999
29145 26.08246 11.991819  1.346902  0.0076 39  31.3776  4.5155
29145 24.25872 8.192771  0.167769  0.0491 45  27.5304  4.4673
29145 23.69716 7.057915  0.549430  0.0778 47  26.4700  4.5419
29186 49.97502 31.646393  6340257304.037155  0.0016 81  56.9799  10.8046
29186 40.84811 22.545737  471123.756659  0.0321 59  44.5806  7.5058
29186 33.74770 15.537453  1053.452079  0.0738 45  36.5778  6.5114
29186 29.28845 11.206444  25.760605  0.0813 43  32.0131  6.2776
29186 25.64234 7.646582  0.599764  0.0830 44  28.3443  6.1687
29186 24.59973 6.578054  1.261606  0.0823 43  27.3111  6.2041
29206 51.22885 33.278321  20120529663.992733  0.0000 69  68.9405  20.8575
29206 39.14077 23.740790  97768.351805  0.0000 53  54.2365  15.6910
29206 30.86881 16.361213  74.313786  0.0000 54  45.3934  14.2275
29206 26.24416 11.773179  1.562792  0.0000 42  39.2336  12.6557
29206 22.41344 8.059746  0.031053  0.0000 43  35.1145  12.2500
29206 21.61279 6.930806  0.080720  0.0000 45  33.8308  12.0953
29224 29.93317 33.398045  61.013330  0.0000 70  66.3484  18.1290
29224 26.23540 23.792698  0.678185  0.0000 60  52.3775  13.7635
29224 24.00316 16.412877  0.135890  0.0000 52  43.5263  12.2922
29224 22.52670 11.818891  0.053546  0.0000 42  37.6366  10.9964
29224 21.51637 8.093283  0.014316  0.0000 43  33.4165  10.5019
29224 21.37041 6.926202  0.064639  0.0000 45  32.2740  10.5265
29226 31.08778 32.418294  176.698835  0.0000 77  68.0690  20.9782
29226 27.34504 23.118401  1.875417  0.0000 62  53.4837  15.6929
29226 25.00689 15.913744  0.338520  0.0000 48  44.7674  14.1812
29226 23.32339 11.479559  0.108516  0.0000 53  38.7784  12.6263
29226 22.18206 7.837743  0.025266  0.0000 45  34.6686  12.1583
29226 22.00969 6.718702  0.116227  0.0000 39  33.5787  12.1875
29228 40.73996 32.068929  1282584.619505  0.0000 72  66.0718  19.3892
29228 33.81068 22.843614  721.387928  0.0000 57  51.8052  14.3480
29228 28.75873 15.752198  10.644571  0.0000 44  43.1334  12.7676
29228 25.33487 11.365387  0.677818  0.0000 41  37.3845  11.4054
29228 22.40777 7.749492  0.030896  0.0001 43  33.0771  10.7140
29228 21.35030 6.648945  0.063460  0.0001 42  32.0028  10.7403
29242 43.88003 24.893188  23126647.903040  0.0000 80  55.2440  16.0733
29242 36.10896 18.800640  5990.687049  0.0001 56  46.3271  13.2489
29242 29.84745 13.677795  29.010262  0.0001 43  39.8498  11.8944
29242 25.66963 10.283864  0.921685  0.0001 49  35.2973  10.7358
29242 22.17352 7.369444  0.025075  0.0002 47  31.6938  10.0467
29242 21.05848 6.317106  0.048611  0.0001 43  30.6634  10.0687
29292 27.52680 34.077586  6.657798  0.0000 76  73.1905  24.2151
29292 24.26556 24.294367  0.114802  0.0000 61  56.5978  17.4057
29292 22.38727 16.751194  0.032907  0.0000 52  47.4070  15.7581
29292 21.06766 12.089238  0.016371  0.0000 41  40.9032  13.9163
29292 20.22059 8.274812  0.006445  0.0000 42  35.9716  12.7991
29292 20.13319 7.103095  0.021218  0.0000 42  34.8389  12.8381
29333 28.80020 31.296409  21.494999  0.0000 69  63.0584  16.4434
29333 24.65314 23.630571  0.161854  0.0000 60  52.3505  13.4013
29333 22.27380 17.216075  0.029949  0.0000 49  44.4773  11.9427
29333 20.87922 12.934883  0.014344  0.0000 44  39.2861  11.0327
29333 19.80672 9.274977  0.005720  0.0000 40  35.0821  10.4886
29333 19.47111 7.972430  0.012271  0.0000 43  33.8419  10.5509
29483 31.13816 32.339881  185.090695  0.0000 66  68.2317  21.2295
29483 26.68389 23.057538  1.022428  0.0000 65  53.3729  15.6530
29483 23.55489 15.897651  0.090838  0.0000 48  44.7245  14.1645
29483 21.62390 11.466903  0.025042  0.0000 44  38.7807  12.6515
29483 20.02111 7.822805  0.006038  0.0000 49  34.5442  12.0590
29483 19.51954 6.721191  0.012740  0.0000 47  33.4965  12.1130
29520 52.79174 31.509125  84878628040.540146  0.0000 75  64.8027  18.7835
29520 39.55767 22.458536  143535.765357  0.0000 61  51.2874  14.3188
29520 31.22071 15.479714  102.761060  0.0000 46  42.8281  12.8384
29520 26.49727 11.168132  1.972421  0.0001 41  37.2012  11.5230
29520 22.67757 7.631352  0.039408  0.0001 43  33.1835  11.0421
29520 26.30019 6.540841  6.040972  0.0046 37  32.1422  11.0913
29528 39.81812 37.052573  548719.412892  0.0000 77  73.1183  20.8946
29528 32.78231 26.425996  279.783761  0.0000 62  57.3708  15.7736
29528 27.88253 18.229703  4.750911  0.0000 43  47.6666  14.2658
29528 24.81401 13.138573  0.420516  0.0000 43  41.0131  12.7034
29528 22.29543 8.973172  0.027943  0.0000 44  36.4444  12.3001
29528 21.50322 7.727190  0.073003  0.0000 43  35.1035  12.2051
29569 31.97847 31.526172  401.327247  0.0000 70  65.9476  19.9142
29569 28.31261 22.484830  4.564825  0.0000 65  51.7901  14.7980
29569 26.03213 15.498193  0.866284  0.0000 47  43.2417  13.2362
29569 24.20157 11.167250  0.240343  0.0000 46  37.4868  11.8123
29569 22.82833 7.613326  0.045189  0.0001 42  33.3111  11.1905
29569 22.63872 6.535835  0.207322  0.0001 44  32.2887  11.2456
29628 43.50201 24.189196  16326918.912503  0.0013 72  50.7218  12.4647
29628 36.56273 18.261936  9098.765317  0.0054 52  42.2226  9.8927
29628 31.29457 13.304735  109.994484  0.0141 45  35.9246  8.5519
29628 27.88800 10.008123  7.093944  0.0273 49  31.7979  7.7219
29628 24.97352 7.172246  0.323957  0.0390 43  28.4957  7.2556
29628 24.03465 6.136486  0.749722  0.0403 41  27.5211  7.3167
29636 49.81636 30.353405  5478270973.339998  0.7073 81  50.1924  5.5644
29636 37.17805 21.667545  16036.620396  0.9244 60  37.2634  1.3213
29636 28.99140 14.916360  13.187864  0.9640 44  29.0312  -0.1597
29636 23.08631 10.747800  0.087763  0.9919 45  23.0951  -1.9272
29636 18.86607 7.368727  0.005135  0.9958 51  18.8706  -2.7727
29636 18.29532 6.319780  0.006277  0.9944 44  18.3014  -2.2930
29695 41.98146 31.419660  4024259.219929  0.0000 75  61.8934  15.9828
29695 33.03651 22.393401  353.591264  0.0000 63  49.0803  12.1960
29695 26.99264 15.427224  2.094672  0.0000 42  40.6727  10.7546
29695 23.23612 11.124202  0.100344  0.0000 43  35.3108  9.6957
29695 20.22929 7.619977  0.006466  0.0000 40  31.2109  9.1000
29695 19.32280 6.525997  0.010980  0.0000 44  30.1303  9.1134
29715 48.86404 36.436917  2278848417.333873  0.0000 80  75.0357  23.4825
29715 38.11751 25.991828  38097.523504  0.0000 61  58.5535  17.4454
29715 30.22252 17.909325  40.979419  0.0000 53  48.7371  15.7115
29715 25.69206 12.917285  0.940872  0.0000 40  41.9145  13.8810
29715 21.99163 8.837242  0.021375  0.0000 40  36.9419  12.9884
29715 21.13735 7.572994  0.052236  0.0000 46  35.5647  12.8754
29729 22.16018 32.965000  0.054916  0.0000 66  69.2152  21.4935
29729 19.55853 23.496435  0.006465  0.0000 63  53.9309  15.6778
29729 18.20813 16.201574  0.005353  0.0000 54  45.1673  14.2091
29729 17.35256 11.676772  0.005233  0.0000 48  39.1139  12.6805
29729 16.65214 8.002608  0.005002  0.0000 48  34.7974  12.0381
29729 16.42140 6.859307  0.005045  0.0000 39  33.6700  12.0540
29804 50.87541 29.814607  14529934441.836538  0.0000 81  63.4628  19.4698
29804 39.63846 21.271004  154624.294225  0.0001 62  50.2108  14.7613
29804 31.27503 14.653731  108.032241  0.0000 48  42.1069  13.2747
29804 26.49501 10.571528  1.968314  0.0001 41  36.6411  11.8911
29804 22.71217 7.219991  0.040664  0.0001 45  32.8291  11.4307
29804 21.76334 6.189438  0.092682  0.0001 39  31.8285  11.4606
29953 36.11237 34.014641  18073.801540  0.0000 81  67.3520  18.4464
29953 30.33874 24.281402  29.475665  0.0000 56  53.0071  13.8348
29953 26.10956 16.710149  0.930129  0.0000 42  43.8778  12.2767
29953 23.45189 12.077645  0.121811  0.0000 48  37.9541  10.9855
29953 21.20058 8.249556  0.011206  0.0000 44  33.4830  10.3426
29953 20.45098 7.055963  0.028081  0.0000 42  32.3545  10.4077
30031 43.83862 32.615666  22261253.786951  0.0000 69  62.5585  15.2427
30031 35.34608 23.230692  2967.039460  0.0000 64  49.4817  11.5510
30031 29.38789 16.031282  18.999667  0.0000 49  40.8776  10.1463
30031 25.68437 11.553412  0.934247  0.0001 52  35.3580  9.1045
30031 22.58361 7.915016  0.036196  0.0004 47  31.1121  8.4970
30031 21.67795 6.793013  0.085694  0.0005 39  30.0402  8.5471
30117 46.57200 26.914006  275994074.730509  0.9835 67  46.5900  4.9340
30117 38.24342 20.301151  42781.901759  0.5085 65  38.9777  3.9345
30117 30.76692 14.793482  67.657656  0.1154 53  33.1115  3.5759
30117 26.18551 11.132216  1.480747  0.0546 48  29.3416  3.4673
30117 22.50563 7.963486  0.033737  0.0338 39  26.1845  3.4789
30117 21.61369 6.843291  0.080786  0.0394 40  25.1260  3.5407
30207 42.94988 31.848354  9818637.320778  0.0000 82  65.8226  19.3972
30207 35.22430 22.701768  2652.240274  0.0000 58  52.0271  14.7484
30207 29.39498 15.648441  19.124099  0.0000 47  43.4500  13.2246
30207 25.65896 11.279203  0.912702  0.0000 48  37.7195  11.8633
30207 22.53113 7.693710  0.034521  0.0000 44  33.6796  11.4088
30207 21.48434 6.633474  0.071750  0.0000 39  32.6320  11.4216
30311 34.23170 32.382879  3197.290252  0.0000 66  68.0200  20.9697
30311 29.09447 23.085629  9.373863  0.0000 65  53.4635  15.7104
30311 25.81353 15.895055  0.708774  0.0000 51  44.7515  14.1890
30311 23.83853 11.479766  0.172780  0.0000 51  38.8044  12.6572
30311 22.29894 7.830710  0.028030  0.0000 41  34.6741  12.1759
30311 21.89799 6.719176  0.104887  0.0000 41  33.6107  12.2241
30318 22.36877 32.798821  0.065015  0.0000 67  67.2287  19.6927
30318 19.69581 23.389834  0.006662  0.0000 60  53.0141  14.8871
30318 18.09985 16.140454  0.005317  0.0000 50  44.2414  13.3638
30318 17.18722 11.616750  0.005198  0.0000 44  38.3504  11.9965
30318 16.41542 7.944957  0.005001  0.0000 39  34.1522  11.4700
30318 16.18938 6.834797  0.005030  0.0000 45  33.0706  11.4986
30445 34.50846 28.305072  4125.598514  0.0000 79  56.5558  13.3146
30445 29.09255 21.342878  9.357328  0.0000 65  47.0981  10.8191
30445 25.36972 15.560643  0.471820  0.0000 47  39.9615  9.4647
30445 22.94485 11.691042  0.077378  0.0000 44  35.1141  8.4869
30445 26.35735 8.359629  1.158708  0.0115 42  31.2019  7.9061
30445 25.29522 7.202213  2.393978  0.0118 42  30.1120  7.9737
30482 43.12979 31.138020  11588245.503862  0.0000 76  69.0449  23.4801
30482 35.75219 22.197270  4312.876571  0.0000 54  54.0665  17.4424
30482 29.04850 15.287834  13.899889  0.0000 46  45.4244  15.7097
30482 24.80112 11.026261  0.415583  0.0000 49  39.3370  13.8839
30482 21.28165 7.528225  0.011907  0.0000 39  34.9424  12.9874
30482 20.40727 6.477329  0.027009  0.0000 48  33.7433  12.8391
30493 38.27294 32.065288  132213.686690  0.0000 67  63.3739  15.1859
30493 31.77530 24.209027  110.670572  0.0000 65  52.6904  12.3587
30493 27.22808 17.639722  2.601275  0.0000 49  44.7868  11.0244
30493 29.54312 13.259967  32.569773  0.0001 45  39.4044  10.0218
30493 21.59782 9.475581  0.015300  0.0000 48  35.0008  9.4026
30493 25.17712 8.130331  2.147235  0.0004 42  33.7239  9.4709
30673 41.70282 23.772917  3113364.455528  0.7189 68  42.0611  4.6343
30673 35.22011 17.965086  2642.017172  0.9994 57  35.2208  3.6018
30673 30.00871 13.089238  33.654864  0.9929 51  30.0165  3.2733
30673 26.70814 9.838379  2.394685  0.9692 51  26.7421  3.2498
30673 23.89242 7.054547  0.119778  0.9152 51  23.9886  3.2801
30673 22.94602 6.020428  0.275112  0.9153 45  23.0421  3.3677
30679 50.82285 32.141275  13843350621.825956  0.0000 68  65.5871  18.8167
30679 38.27244 22.906498  43940.805368  0.0000 64  51.8438  14.3081
30679 30.17981 15.788939  39.399087  0.0000 47  43.2412  12.8232
30679 25.66177 11.392512  0.915062  0.0000 51  37.5544  11.5328
30679 22.00227 7.783239  0.021574  0.0000 42  33.4385  11.0261
30679 21.14091 6.670094  0.052406  0.0000 43  32.3481  11.0489
30691 23.18263 33.412874  0.129322  0.0000 69  71.7642  23.5276
30691 20.22572 23.837611  0.007701  0.0000 62  56.1787  17.5174
30691 18.81267 16.416803  0.005649  0.0000 44  47.0235  15.7830
30691 18.08392 11.845468  0.005479  0.0000 41  40.5958  13.9266
30691 17.54616 8.100783  0.005012  0.0000 40  35.9496  13.0251
30691 17.41226 6.948567  0.005275  0.0000 49  34.6518  12.8795
30696 34.80364 35.527931  5414.474273  0.0000 73  67.2004  16.6402
30696 29.40338 25.342920  12.457255  0.0000 67  53.1265  12.7512
30696 25.59571 17.475026  0.580400  0.0000 54  43.8445  11.3372
30696 23.19281 12.599414  0.096526  0.0000 44  37.7951  10.1634
30696 21.14136 8.618276  0.010733  0.0000 41  33.2695  9.6189
30696 20.42090 7.420350  0.027339  0.0000 48  32.1041  9.6514
30742 47.35391 28.980813  567105258.030298  0.7424 72  47.6773  3.6770
30742 37.77869 21.897364  27884.733995  0.8952 62  37.8989  0.9821
30742 31.04713 15.945360  87.578309  0.9803 52  31.0688  0.1039
30742 26.81637 11.978988  2.645429  0.9844 50  26.8334  -0.1650
30742 23.25416 8.569547  0.066668  0.9877 43  23.2676  -0.3214
30742 22.16152 7.369639  0.133642  0.9858 48  22.1770  -0.2121
30801 42.73693 23.774708  8070000.854034  0.0000 76  60.2626  22.8059
30801 33.20554 17.940491  413.156860  0.0000 66  50.6006  18.9781
30801 26.70872 13.076978  1.613263  0.0000 42  44.1638  17.4048
30801 22.35982 9.815000  0.046330  0.0000 48  39.1235  15.6265
30801 18.88446 7.027724  0.005139  0.0000 42  35.3796  14.6699
30801 17.92070 6.014748  0.005676  0.0000 39  34.3643  14.6676
30803 20.18733 31.158884  0.014307  0.0000 76  66.4565  20.8624
30803 41.74560 22.200064  1076790.369881  0.0001 57  52.3903  15.7550
30803 34.14158 15.307929  1514.129633  0.0001 52  43.9884  14.2452
30803 29.59777 11.042559  34.250860  0.0004 48  38.1925  12.7147
30803 25.99541 7.535454  0.830234  0.0005 39  34.2412  12.2705
30803 25.02493 6.492688  1.866399  0.0006 41  33.1530  12.2251
30844 36.20680 37.682552  19716.168852  0.0000 77  66.9059  14.0006
30844 30.34888 26.863872  29.752077  0.0000 61  52.3506  10.2640
30844 26.62819 18.506537  1.498111  0.0000 48  42.5713  8.8421
30844 24.51491 13.354536  0.319879  0.0000 45  36.5089  7.9317
30844 22.67398 9.120687  0.039280  0.0002 50  31.7601  7.4167
30844 22.14697 7.844673  0.131865  0.0004 45  30.5359  7.4685
30853 47.90049 32.030296  938207016.019043  0.0000 81  67.5052  20.8717
30853 35.78967 22.838221  4464.387211  0.0000 57  53.1708  15.7294
30853 27.95192 15.741093  5.064257  0.0000 51  44.5965  14.2522
30853 23.60948 11.360869  0.140422  0.0000 50  38.6785  12.7145
30853 20.09932 7.780941  0.006183  0.0000 44  34.6851  12.3009
30853 19.17866 6.665472  0.009914  0.0000 49  33.4395  12.1708
30863 32.24575 30.119101  513.343924  0.0000 78  63.1241  18.7702
30863 27.92586 21.471267  3.198407  0.0000 62  49.9784  14.2724
30863 25.50113 14.776030  0.532191  0.0000 44  41.7726  12.7618
30863 23.88320 10.673795  0.179926  0.0000 52  36.3529  11.4443
30863 22.61563 7.317795  0.037259  0.0001 44  32.5224  10.9699
30863 22.32302 6.280149  0.155047  0.0002 49  31.4972  10.9822
30913 34.61750 30.821325  4561.442149  0.0000 72  64.6699  19.4849
30913 29.76894 21.955514  17.441892  0.0000 61  51.2037  14.8845
30913 26.16437 15.135434  0.978164  0.0000 50  42.9040  13.4049
30913 23.85572 10.937672  0.175495  0.0000 52  37.3484  12.0470
30913 21.94583 7.454684  0.020541  0.0000 42  33.4075  11.5892
30913 21.31916 6.431980  0.061677  0.0000 42  32.3073  11.5116
30917 41.36718 32.103638  2285466.000158  0.0000 69  63.0059  14.8281
30917 32.84013 24.238140  295.086997  0.0000 61  52.6679  12.3555
30917 27.04400 17.639200  2.196008  0.0000 42  44.7512  11.0378
30917 23.50004 13.256280  0.127213  0.0000 42  39.2362  9.9057
30917 20.54980 9.470747  0.007439  0.0000 49  34.7836  9.2386
30917 19.65394 8.160179  0.014173  0.0000 38  33.5102  9.2758
30973 39.26374 31.632085  329304.818537  0.0000 79  62.0618  15.8926
30973 32.49481 22.584246  214.697292  0.0000 60  49.1439  12.0226
30973 27.65359 15.562987  3.848164  0.0000 50  40.6080  10.5079
30973 24.51878 11.231754  0.321013  0.0001 44  35.2417  9.4729
30973 21.82818 7.676051  0.018563  0.0002 42  30.9637  8.7506
30973 20.88027 6.586411  0.041337  0.0002 41  29.9327  8.8092
31020 41.01306 31.566270  1649388.798514  0.0000 78  60.9734  13.9825
31020 32.39908 23.828535  196.577312  0.0000 56  50.7494  11.4962
31020 26.67036 17.329248  1.557345  0.0000 50  42.9080  10.1541
31020 23.15850 13.028475  0.093608  0.0000 48  37.6351  9.1819
31020 20.24095 9.340962  0.006494  0.0000 43  33.3121  8.5465
31020 19.30478 8.006081  0.010837  0.0000 43  32.0198  8.5890
31075 28.32508 31.395204  13.879547  0.0000 70  69.3954  23.5121
31075 25.17471 22.397714  0.258509  0.0000 56  54.2319  17.3460
31075 23.32186 15.418939  0.073824  0.0000 54  45.5700  15.6629
31075 21.77234 11.124689  0.028241  0.0000 49  39.4302  13.8174
31075 20.70759 7.630990  0.008097  0.0000 42  35.0058  12.8867
31075 20.56910 6.559107  0.031212  0.0000 49  33.9413  12.8941
31121 29.60970 33.083747  45.295675  0.0000 77  69.1922  21.3300
31121 26.01016 23.575962  0.552091  0.0000 60  54.0951  15.7407
31121 23.41031 16.256309  0.079855  0.0000 52  45.2513  14.2166
31121 21.87358 11.723276  0.030695  0.0000 52  39.2078  12.7061
31121 20.60933 8.007988  0.007671  0.0000 51  34.8907  12.1043
31121 25.94481 6.896784  4.354659  0.0007 44  33.8436  12.1684
31241 45.44219 30.770921  97493615.640563  0.0000 69  68.6083  23.4853
31241 37.48835 21.940462  21341.880961  0.0000 61  53.7327  17.4402
31241 31.11849 15.129671  93.527266  0.0000 44  45.1813  15.6996
31241 26.61021 10.906200  2.188362  0.0000 47  39.1158  13.8575
31241 22.89300 7.444744  0.047930  0.0000 45  34.7777  12.9810
31241 21.75639 6.382001  0.092093  0.0000 48  33.5675  12.8335
31258 27.21327 33.693209  4.989868  0.0000 70  71.9262  23.3790
31258 23.89862 24.016485  0.083346  0.0000 67  56.2079  17.3374
31258 21.91876 16.554737  0.022494  0.0000 51  46.9966  15.5878
31258 20.64002 11.952013  0.012259  0.0000 42  40.5727  13.7666
31258 19.80299 8.151006  0.005715  0.0000 43  35.8557  12.8506
31258 19.72026 6.994854  0.014958  0.0000 43  34.6135  12.7646
31282 31.67948 36.392344  304.722362  0.0000 69  72.7271  21.2268
31282 27.93694 25.955228  3.231156  0.0000 61  56.8106  15.7473
31282 25.81771 17.883923  0.711496  0.0000 44  47.2570  14.2650
31282 23.99521 12.894113  0.199194  0.0000 53  40.7170  12.7149
31282 22.69292 8.791852  0.039960  0.0000 46  36.0779  12.1780
31282 22.42402 7.594349  0.170148  0.0000 48  34.9532  12.2508
31290 31.63382 30.917328  292.173936  0.0000 73  69.1889  23.8818
31290 26.73033 22.041231  1.066881  0.0000 53  53.9422  17.5112
31290 23.87280 15.189314  0.120818  0.0000 43  45.3747  15.7957
31290 22.28034 10.964373  0.043267  0.0000 47  39.2987  13.9446
31290 20.95862 7.501071  0.009456  0.0000 45  34.8678  12.9769
31290 20.56775 6.415318  0.031174  0.0000 47  33.8304  13.0254
31296 48.98914 30.535855  2557162750.342995  0.0000 78  63.5187  18.6841
31296 38.50634 21.753649  54503.786215  0.0000 63  50.2482  14.1958
31296 30.45921 15.001166  50.960908  0.0000 51  42.0233  12.7235
31296 25.88555 10.827843  1.123920  0.0001 51  36.5349  11.4084
31296 22.15230 7.367668  0.024609  0.0001 49  32.5801  10.9137
31296 21.27147 6.350310  0.059045  0.0001 49  31.5964  10.9474
31305 28.40340 32.444764  14.917226  0.0000 73  56.7562  9.6364
31305 24.49321 23.123954  0.140388  0.0000 66  44.5398  6.7408
31305 22.21900 15.957222  0.028629  0.0000 49  36.5360  5.9037
31305 28.83035 11.507797  16.894238  0.0572 41  31.9364  5.7536
31305 19.92530 7.839181  0.005882  0.0005 46  28.1649  5.6507
31305 19.67780 6.739176  0.014449  0.0010 46  27.1260  5.7118
31325 21.61974 31.435551  0.036146  0.0000 77  65.1206  18.3201
31325 43.68865 23.749901  6446933.900953  0.0001 56  54.3305  15.2157
31325 36.57131 17.288662  14192.431207  0.0001 48  46.4624  13.8088
31325 31.78155 13.003069  255.951288  0.0003 46  40.7331  12.3651
31325 28.04108 9.285022  5.463367  0.0006 42  36.1734  11.5235
31325 26.97580 7.963543  11.255117  0.0007 41  34.9031  11.5746
31335 39.82548 31.715945  552450.456333  0.0000 76  70.4032  24.1368
31335 33.12901 22.594588  385.035556  0.0000 55  54.6187  17.4737
31335 28.13903 15.593802  6.016283  0.0000 55  45.9156  15.7714
31335 24.94184 11.224427  0.472734  0.0000 52  39.7470  13.9722
31335 22.24403 7.665949  0.026693  0.0000 41  35.1292  12.9127
31335 21.26862 6.597620  0.058891  0.0000 46  34.0894  12.9413
