1509 1 0 0.12985 1.27844 3.08000 6.19000 267.99118 0.91698 237.3062 97.9916 -2.4670 3084.4020 0.2390 0.000433 9.5101 16.9036 9.8875 0.6081 353.1541 1.5320 5 0.25744  5.09154  7.60 34.75106  0.00047  6.209124e+08  1.283024e+09
1532 1 1 0.23255 1.35234 6.07000 7.22000 55.97784 1.62149 77.3183 188.7819 -2.6030 3096.2158 0.2460 0.000711 9.4385 17.5559 10.6668 0.2783 672.0442 3.8030 5 0.24845  5.05110  7.60 36.29919  0.00004  6.209124e+08  1.283024e+09
1539 0 1 0.08515 1.33122 7.59000 11.45000 245.32665 0.97292 145.2211 256.3879 -2.6450 3188.4345 0.2547 0.000590 11.0315 19.7727 11.2545 0.2990 3179.3920 39.1331 5 0.23844  5.00296  7.50 37.38693  0.00057  6.209124e+08  1.283024e+09
1549 0 0 0.10911 0.97248 2.46000 4.34000 122.28818 1.13892 251.2432 239.3726 -1.6160 3552.6460 0.3732 0.001012 3.8924 13.5266 11.7289 0.5303 966.8344 0.3770 5 0.41387  4.91071  7.30 33.34362  0.00005  6.209124e+08  1.283024e+09
1581 1 1 0.51253 2.20378 6.94000 8.34000 119.22508 1.50522 174.4859 127.9875 -1.8410 3453.7181 0.3355 0.000589 9.0501 18.4570 11.6442 0.9134 879.1449 10.0208 5 0.36501  4.94863  7.30 35.19683  0.00003  6.209124e+08  1.283024e+09
1585 1 1 0.26342 1.70952 7.25000 8.93000 77.96216 1.57941 154.0894 156.4340 -2.2450 3259.0240 0.2632 0.000581 10.7329 18.9770 10.6370 0.1797 562.6355 15.1050 5 0.27440  5.03568  7.50 35.57105  0.00019  6.209124e+08  1.283024e+09
1759 1 1 0.12438 0.72345 6.79000 7.35000 40.91792 1.48591 137.3863 117.2823 -1.7740 3483.5706 0.3590 0.002132 7.8695 17.6784 12.0350 0.9681 2402.7212 4.2826 5 0.47544  5.00469  7.30 34.97060  0.00028  6.209124e+08  1.283024e+09
1761 0 0 0.11415 0.92384 4.04000 5.23000 55.91192 1.45651 226.9502 229.0540 -0.3180 4644.1993 0.7136 0.002775 3.8177 14.9796 12.2366 0.0074 3586.5274 0.7187 5 0.76189  4.61274  6.40 31.60423  0.00769  6.209124e+08  1.283024e+09
1848 1 1 0.16795 0.93055 6.71000 7.41000 146.86514 1.04024 129.6843 180.6154 -2.3490 3164.4101 0.2007 0.000908 9.2984 17.7365 10.8882 0.3817 2983.5574 4.5233 5 0.19931  5.13206  7.50 35.82546  0.00002  6.209124e+08  1.283024e+09
1855 1 1 0.09193 0.77773 7.99000 8.89000 32.82381 1.61306 74.3760 193.4026 -1.5130 3649.7670 0.4392 0.002360 10.3392 18.9550 10.7687 0.2646 609.0454 14.7321 5 0.55638  4.89789  7.20 33.28273  0.00043  6.209124e+08  1.283024e+09
1897 1 1 0.10328 1.35140 3.39000 9.45000 91.21978 1.40911 141.7149 235.0198 -2.8780 2783.3984 0.1127 0.000139 10.4798 19.5569 11.8497 0.4040 1474.4760 20.1627 5 0.07305  5.19754  7.80 38.77481  0.00001  6.209124e+08  1.283024e+09
1946 1 1 0.09965 1.18721 5.25000 7.85000 172.00852 1.07739 80.6404 195.0115 -0.0560 5579.4866 1.0138 0.002656 6.7102 18.0911 12.1055 0.0925 2794.6552 6.7003 5 1.00964  4.43004  5.50 30.61872  0.03033  6.209124e+08  1.283024e+09
1983 1 1 0.32492 1.47982 7.60000 8.53000 260.25562 0.99323 216.6918 147.1577 -2.3490 3224.6804 0.2392 0.000670 12.2755 18.6226 8.8388 0.0903 2649.3073 11.5474 5 0.29667  5.15256  7.50 33.96137  0.00030  6.209124e+08  1.283024e+09
1988 1 0 0.23824 2.01300 3.27000 9.07000 231.39738 1.17790 232.5618 198.9459 -2.6030 3034.2924 0.1752 0.000146 10.8139 19.1122 10.8883 0.0947 2249.6538 16.4330 5 0.11828  5.02350  7.60 37.09901  0.00003  6.209124e+08  1.283024e+09
2004 1 1 0.10928 1.17734 8.70000 10.60000 118.74427 1.23471 199.1045 219.0110 -2.2450 3191.6349 0.1916 0.000621 12.9831 21.0622 10.4720 0.9353 3126.1599 31.4837 5 0.15165  5.05368  7.50 35.85035  0.00056  6.209124e+08  1.283024e+09
2068 0 1 0.09829 1.87722 7.51000 18.18000 301.59157 1.03251 229.1732 254.2562 1.1970 7443.6534 2.0458 0.002094 9.4437 20.2811 11.1301 0.9463 947.0649 77.1996 4 1.68958  4.04381  4.20 29.25354  0.48455  6.209124e+08  1.283024e+09
2129 1 1 0.34910 1.82286 9.74000 11.07000 339.17209 0.96875 244.2255 167.9034 -3.2140 2627.6779 0.1675 0.000376 12.3367 21.7130 12.6758 0.8866 2252.5235 35.8111 5 0.16296  5.20205  7.90 40.92120  0.00000  6.209124e+08  1.283024e+09
2130 1 0 0.19906 1.34539 1.73000 4.89000 173.76047 1.12732 238.4743 340.0453 -1.8410 3466.0941 0.3098 0.000379 8.2084 16.3908 10.4665 0.4171 681.9195 0.5586 5 0.35781  5.00938  7.30 32.65777  0.00226  6.209124e+08  1.283024e+09
2207 1 1 0.17606 0.81921 7.47000 7.97000 237.69047 0.77580 187.0030 267.7167 -2.4670 3107.4683 0.2549 0.001356 10.8668 18.1695 9.7967 0.6142 3332.1744 7.4263 5 0.26328  5.04528  7.60 35.19191  0.00066  6.209124e+08  1.283024e+09
2213 1 1 0.12822 0.48108 6.31000 6.54000 312.24170 0.42614 186.7633 197.1092 -2.4670 3112.5757 0.2060 0.001922 8.8506 17.0071 10.6505 0.4496 244.2125 2.0649 5 0.15574  5.00232  7.60 35.69236  0.00022  6.209124e+08  1.283024e+09
2239 1 0 0.34980 1.94894 5.34000 7.12000 317.37017 1.02665 244.9125 143.8676 -0.3400 5155.6632 0.8440 0.001510 6.8276 17.4675 11.4335 0.4303 2459.0551 3.4711 5 0.91524  4.54660  6.10 30.17870  0.00480  6.209124e+08  1.283024e+09
2350 1 0 0.98057 4.36442 7.76000 11.21000 222.40475 1.53120 217.8095 37.8852 -2.8780 2875.3231 0.0987 0.000073 13.9996 21.8908 10.6270 0.7081 1291.1819 37.0538 5 0.06063  5.23168  7.80 37.98177  0.00012  6.209124e+08  1.283024e+09
2355 1 1 0.09084 1.15114 7.47000 9.83000 134.04156 1.17231 205.0002 87.2496 -2.6030 3056.8297 0.1896 0.000582 12.9006 20.0625 9.7604 0.1882 497.8841 23.9634 5 0.16247  5.09275  7.60 36.10347  0.00234  6.209124e+08  1.283024e+09
2361 0 1 0.18979 2.02488 6.82000 11.17000 200.52103 1.24266 210.3341 192.0389 -2.6850 3207.3564 0.1939 0.000272 10.9906 19.6205 11.1907 0.0581 1311.0872 36.7010 5 0.18684  5.13421  7.50 37.38653  0.00004  6.209124e+08  1.283024e+09
2478 1 1 0.24014 1.89537 4.94000 7.87000 23.42852 2.14637 284.8674 263.8262 -3.2140 2609.3083 0.1728 0.000266 10.5511 18.1054 10.8988 0.6763 1438.0789 6.8173 5 0.20808  5.28073  7.90 38.51504  0.00000  6.209124e+08  1.283024e+09
2481 1 1 0.10131 0.75760 4.97000 5.78000 84.58155 1.19058 103.3241 200.9881 -2.8780 2848.9328 0.1837 0.000970 8.8791 16.8441 10.7093 0.7726 872.6070 1.0978 5 0.22752  5.26634  7.80 36.58429  0.00003  6.209124e+08  1.283024e+09
2660 1 1 0.20334 1.14891 6.49000 7.40000 101.50856 1.29220 148.9885 105.9724 0.2790 5753.1865 1.2636 0.004486 7.8102 17.7260 10.6219 0.0288 968.2147 4.4823 4 0.92609  4.20116  6.00 28.48255  0.39263  6.209124e+08  1.283024e+09
2661 0 1 0.09329 1.20899 9.01000 11.46000 133.95285 1.19389 89.6339 200.0358 -2.8590 3087.4854 0.1816 0.000549 11.3245 19.8003 11.1193 0.3362 791.2997 39.2183 5 0.13709  5.05655  7.70 37.81528  0.00009  6.209124e+08  1.283024e+09
2693 1 1 0.09251 0.44233 7.04000 7.31000 118.96418 0.80875 79.9100 142.1427 -2.1530 3302.5053 0.2201 0.002229 9.3201 17.6543 10.7214 0.4848 3248.2318 4.1290 5 0.21593  5.08668  7.50 34.94808  0.00001  6.209124e+08  1.283024e+09
2706 1 0 0.20092 1.34249 5.49000 6.87000 111.83970 1.31773 231.7080 419.4318 -3.2140 2609.3530 0.0795 0.000220 10.0149 17.2069 10.4917 0.8273 919.7356 2.7667 5 0.04821  5.32003  7.90 37.73476  0.00001  6.209124e+08  1.283024e+09
2710 1 1 0.11985 0.79050 6.60000 7.31000 178.27544 0.88523 173.6324 149.0954 -3.2140 2619.6994 0.1045 0.000555 10.4551 17.6505 10.5313 0.4427 3182.5232 4.1290 5 0.06207  5.19218  7.90 37.97327  0.00000  6.209124e+08  1.283024e+09
2713 1 1 0.25622 1.59708 5.43000 7.01000 297.58132 0.96814 242.3083 267.5333 -2.6030 3028.5664 0.1786 0.000403 9.0414 17.3588 10.8668 0.3556 2949.5467 3.1403 5 0.12836  5.04244  7.60 36.50712  0.00001  6.209124e+08  1.283024e+09
2715 1 1 0.29626 1.70803 5.53000 7.08000 31.24358 1.97615 203.6234 189.1822 -2.8780 2786.1424 0.1741 0.000370 10.1465 17.4218 10.0022 0.1743 2472.1058 3.3468 5 0.20345  5.26482  7.80 36.46781  0.00001  6.209124e+08  1.283024e+09
2762 1 1 0.09633 0.87375 5.59000 6.77000 140.77471 1.03128 97.1209 164.8293 -2.8780 2837.1466 0.1557 0.000684 8.4742 17.1044 11.3572 0.5276 2406.7921 2.5295 5 0.11927  5.12982  7.80 37.62654  0.00005  6.209124e+08  1.283024e+09
2785 1 0 0.22236 1.70167 4.36000 6.89000 346.57849 0.92949 208.1327 233.8287 -3.2140 2576.1729 0.1559 0.000270 10.5261 17.2287 10.0488 0.4348 1732.4728 2.8170 5 0.19362  5.33921  7.90 37.29061  0.00006  6.209124e+08  1.283024e+09
2796 1 1 0.16038 0.78897 7.41000 7.92000 45.45837 1.47786 111.4472 198.3716 -2.8780 2865.6906 0.1385 0.000764 9.9641 18.1280 10.9035 0.4871 1185.9629 7.1168 5 0.10272  5.16653  7.80 37.51077  0.00000  6.209124e+08  1.283024e+09
2841 1 1 0.09727 1.00962 8.78000 10.29000 144.82895 1.08172 149.9027 90.2722 -2.4670 3119.8036 0.1492 0.000586 12.1924 20.6599 10.9706 0.1947 2230.9496 28.5089 5 0.10867  5.12650  7.60 37.00723  0.00003  6.209124e+08  1.283024e+09
2926 0 1 0.10146 1.13511 6.55000 8.60000 224.52603 0.94219 130.1952 196.2670 -3.3810 2913.1318 0.1481 0.000462 8.7006 16.8099 11.1126 0.6340 2239.8550 12.1392 5 0.12635  5.19817  7.70 38.36751  0.00000  6.209124e+08  1.283024e+09
2963 0 1 0.21620 1.43072 4.97000 6.49000 74.50902 1.52176 97.0793 190.3790 -1.8430 3522.8142 0.3536 0.000880 5.9731 15.2776 11.4882 0.5545 1610.2550 1.9771 5 0.36268  4.90030  7.30 34.63382  0.00003  6.209124e+08  1.283024e+09
2966 1 0 0.16633 1.57656 5.99000 8.64000 227.20017 1.07972 210.4923 104.9969 -2.1530 3282.9842 0.2020 0.000413 10.8870 18.7150 10.1887 0.8200 25.4235 12.4838 5 0.18900  5.10332  7.50 34.86297  0.00095  6.209124e+08  1.283024e+09
3052 1 1 0.13931 0.79509 7.95000 8.55000 125.74666 1.03934 167.0153 321.2192 -2.1530 3308.4760 0.2129 0.001158 9.5880 18.6301 11.4333 0.6244 2858.8604 11.7150 5 0.18237  5.04221  7.50 36.05752  0.00075  6.209124e+08  1.283024e+09
3119 1 1 0.18156 1.65821 3.79000 7.45000 77.47470 1.56890 69.8509 175.9739 -1.4340 3654.5340 0.4700 0.000671 8.2393 17.7451 11.6433 0.6824 225.0387 4.6909 5 0.50336  4.79544  7.10 33.39547  0.00392  6.209124e+08  1.283024e+09
3129 1 1 0.08685 0.32277 8.78000 8.93000 41.70921 1.12708 112.0549 235.3757 -2.6030 3033.1656 0.2481 0.003515 11.7034 18.9724 9.8185 0.2842 2338.0217 15.1050 5 0.24910  5.04488  7.60 35.87492  0.00002  6.209124e+08  1.283024e+09
3150 1 0 0.08903 0.70912 4.25000 5.08000 54.46009 1.35306 205.7500 332.8067 -3.2140 2641.6848 0.1584 0.000869 8.2593 16.5562 11.6215 0.0179 345.9264 0.6426 5 0.17356  5.27766  7.90 38.19969  0.00001  6.209124e+08  1.283024e+09
3155 1 1 0.63162 3.47538 7.57000 10.98000 92.04185 1.81543 124.1786 129.9984 -3.2140 2563.5644 0.1010 0.000093 14.4878 21.5777 10.3976 0.6262 1479.7538 35.0008 5 0.06566  5.24640  7.90 38.63003  0.00001  6.209124e+08  1.283024e+09
3174 1 1 0.09171 0.96787 7.99000 9.48000 87.26342 1.28340 235.6638 144.7973 -2.6030 3018.2916 0.2033 0.000823 11.7057 19.5829 10.5039 0.2230 936.7905 20.4618 5 0.24228  5.20584  7.60 36.72782  0.00001  6.209124e+08  1.283024e+09
3186 1 1 0.23725 1.54303 9.41000 10.83000 148.40819 1.25534 205.5534 120.8169 -1.2860 3799.4708 0.5197 0.001361 13.0446 21.3706 10.3621 0.8370 786.2326 33.6307 5 0.65107  4.81988  7.10 32.57943  0.00309  6.209124e+08  1.283024e+09
3187 1 1 0.12929 1.15320 7.07000 8.61000 102.96059 1.28765 169.5317 132.7133 -1.2180 3838.1178 0.5087 0.001684 10.4362 18.6851 10.2208 0.6185 1348.5462 12.2249 5 0.62044  4.81758  7.00 31.76496  0.01954  6.209124e+08  1.283024e+09
3213 1 0 0.08892 1.22387 3.66000 8.43000 210.40280 1.00310 224.2521 46.3210 -2.1530 3330.8644 0.3152 0.000520 10.1858 18.5495 10.7245 0.7706 2861.1689 10.7288 5 0.33529  4.96593  7.50 35.17874  0.00003  6.209124e+08  1.283024e+09
3264 0 1 0.09280 1.24822 7.70000 10.52000 359.38903 0.77914 243.7569 209.8107 -3.1260 3037.8454 0.2178 0.000594 9.1106 18.8627 12.5218 0.1054 1408.6620 30.7245 5 0.20680  5.07711  7.70 39.58158  0.00000  6.209124e+08  1.283024e+09
3315 0 1 0.08541 1.33665 9.13000 12.71000 247.10282 0.97156 108.6442 237.6174 -2.4980 3230.9130 0.2380 0.000595 11.0993 20.0691 11.3737 0.7073 2092.2283 48.9949 5 0.19776  4.98089  7.50 37.40846  0.00001  6.209124e+08  1.283024e+09
3331 1 1 0.12759 0.78697 7.29000 7.94000 109.49342 1.09499 245.5335 103.2208 -3.2140 2634.5670 0.0782 0.000424 10.6476 18.1540 10.8101 0.7957 3387.9173 7.2394 5 0.03752  5.22545  7.90 38.49129  0.00000  6.209124e+08  1.283024e+09
3387 1 1 0.40650 2.28983 4.92000 7.26000 141.85229 1.44638 127.1290 195.1351 -3.2140 2564.5185 0.1040 0.000143 10.2806 17.6046 10.6381 0.3183 2682.2514 3.9446 5 0.08917  5.35356  7.90 38.10458  0.00000  6.209124e+08  1.283024e+09
3412 1 1 0.12401 0.87871 7.70000 8.55000 353.45099 0.63394 216.1551 226.4865 -2.8780 2781.8949 0.1397 0.000666 11.2382 18.6416 10.1304 0.5662 2969.4468 11.7150 5 0.13818  5.28809  7.80 36.97265  0.00002  6.209124e+08  1.283024e+09
3417 1 1 0.12359 1.38647 4.51000 7.83000 124.80719 1.28409 86.3162 111.5343 -1.1310 3934.9970 0.6012 0.001161 8.7423 18.0505 10.8634 0.8075 3416.1443 6.5849 5 0.73692  4.74718  7.00 31.52470  0.00529  6.209124e+08  1.283024e+09
3467 1 1 0.10295 1.11858 6.09000 8.07000 212.78444 0.95914 153.5043 197.2995 -2.8780 2856.1507 0.1855 0.000582 10.6282 18.2586 10.4315 0.0265 3421.3535 8.0751 5 0.16868  5.12800  7.80 37.14099  0.00003  6.209124e+08  1.283024e+09
3597 0 1 0.17751 2.03199 8.31000 12.67000 210.46298 1.22316 196.9963 210.1312 -2.4580 3250.3215 0.2546 0.000382 10.0180 20.0632 12.5376 0.1862 3119.0911 48.7079 5 0.21173  4.95199  7.50 38.36231  0.00004  6.209124e+08  1.283024e+09
3605 1 1 0.70022 2.55961 6.45000 7.85000 170.36724 1.41521 202.6541 153.4108 -1.6520 3547.4091 0.4428 0.000661 9.6365 18.0674 10.6495 0.8230 3189.6007 6.7003 5 0.45447  4.80279  7.20 33.21296  0.00273  6.209124e+08  1.283024e+09
3674 1 1 0.08761 1.14826 7.20000 9.69000 159.07731 1.09685 229.9410 141.3335 -1.9140 3424.5252 0.2794 0.000841 10.8000 19.8633 11.4122 0.5450 1822.0137 22.5626 5 0.29711  5.01817  7.30 35.15466  0.00008  6.209124e+08  1.283024e+09
3774 0 1 0.14409 1.84840 8.02000 12.60000 284.47843 1.05116 208.4444 213.3851 -1.5080 3670.0271 0.4634 0.000742 11.4699 20.0638 10.8580 0.6584 396.4680 48.2019 5 0.43301  4.74233  7.20 34.37703  0.02079  6.209124e+08  1.283024e+09
3862 1 1 0.30676 1.79697 6.77000 8.37000 218.95001 1.15261 248.2963 82.9396 -1.9920 3352.9250 0.2552 0.000534 8.6795 18.4955 12.1839 0.3213 1659.4585 10.2536 5 0.21886  4.96425  7.40 36.01747  0.00002  6.209124e+08  1.283024e+09
3915 1 1 0.23614 1.98026 8.01000 10.75000 45.33969 1.87866 70.8681 142.3562 -2.4670 3155.1526 0.2147 0.000376 12.1199 21.2702 11.6443 0.5906 2430.1875 32.8901 5 0.17269  5.01144  7.60 37.70436  0.00025  6.209124e+08  1.283024e+09
3923 1 1 0.10066 0.89778 8.13000 9.25000 225.77031 0.83792 185.4321 104.3665 -2.6030 3003.6974 0.1197 0.000545 9.8064 19.2909 12.0339 0.1138 2052.0384 18.1823 5 0.08249  5.19810  7.60 38.30239  0.00001  6.209124e+08  1.283024e+09
3926 1 1 0.12056 0.85566 7.43000 8.26000 285.13723 0.71566 186.9709 254.9392 -3.2140 2628.7351 0.1427 0.000697 10.2053 18.3725 11.4970 0.8000 1728.9745 9.4156 5 0.14951  5.30387  7.90 39.21190  0.00000  6.209124e+08  1.283024e+09
3953 2 1 0.09079 1.49685 6.58000 12.21000 270.95128 0.98071 154.3787 231.6609 -1.1430 4192.1644 0.4529 0.000758 10.2852 19.9685 11.0352 0.4319 1044.7715 45.2898 5 0.49832  4.82325  6.80 33.47700  0.00325  6.209124e+08  1.283024e+09
3956 1 1 0.31760 1.87899 6.97000 8.67000 233.55628 1.14395 136.8883 124.5078 -2.4670 3137.5756 0.1994 0.000397 10.9989 18.7552 10.2579 0.0451 1645.2917 12.7453 5 0.18942  5.11589  7.60 35.90301  0.00001  6.209124e+08  1.283024e+09
4046 1 1 0.19828 1.55090 8.26000 10.08000 140.31952 1.28188 176.3581 150.2697 -3.2140 2597.2764 0.0882 0.000217 12.4224 20.3867 11.2894 0.5458 1522.6130 26.4490 5 0.06360  5.35076  7.90 39.30998  0.00000  6.209124e+08  1.283024e+09
4119 1 1 0.23244 0.23764 6.93000 6.96000 334.74789 0.08963 203.7326 142.5132 -2.8780 2826.3292 0.2083 0.004058 7.3410 17.2809 12.6671 0.5586 796.8354 3.0010 5 0.20353  5.10911  7.80 38.96954  0.00000  6.209124e+08  1.283024e+09
4293 0 1 0.10025 1.83084 6.90000 17.07000 272.71648 1.06536 271.1838 212.3341 -3.4610 2922.8089 0.1831 0.000188 11.5206 20.2720 11.7788 0.6975 2338.2236 72.8514 5 0.16910  5.14056  7.70 40.67150  0.00007  6.209124e+08  1.283024e+09
